,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage
179,400,2,LHS,0.125,False,83,2493.5486284289277,0.3094944512946979,3244,0.25455
180,400,2,LHS,0.16666666666666666,True,84,2491.773067331671,0.25049180327868853,3050,0.17882575757575758
181,400,2,LHS,0.16666666666666666,False,85,2482.6708229426436,0.23222748815165878,2954,0.19579545454545452
182,400,2,LHS,0.25,True,86,2497.2917705735663,0.14013452914798205,2676,0.11625000000000002
183,400,2,LHS,0.25,False,87,2494.0199501246884,0.17040673211781207,2852,0.125
184,400,2,circle,0.1,True,88,2489.9700748129676,0.23031496062992127,3048,0.2894512195121951
185,400,2,circle,0.1,False,89,2486.9251870324188,0.24105090311986863,3045,0.29634146341463413
186,400,2,circle,0.125,True,90,2494.42144638404,0.16539717083786726,2757,0.22808823529411762
187,400,2,circle,0.125,False,91,2476.5860349127183,0.17095205003474634,2878,0.2761764705882353
188,400,2,circle,0.16666666666666666,True,92,2494.216957605985,0.12040510127531882,2666,0.19309701492537312
189,400,2,circle,0.16666666666666666,False,93,2492.6034912718205,0.11705310396409872,2674,0.17276119402985077
190,400,2,circle,0.25,True,94,2485.204488778055,0.06450336367233875,2527,0.12633663366336634
191,400,2,circle,0.25,False,95,2487.2019950124686,0.06739305891848264,2478,0.11695544554455446
192,100,1,LHS,0.1,True,0,2120.1485148514853,0.5104063429137761,1009,0.333
193,100,1,LHS,0.1,False,1,2085.5148514851485,0.6486850977747809,1483,0.324
194,100,1,LHS,0.125,True,2,2242.3861386138615,0.43105320304017375,921,0.27
195,100,1,LHS,0.125,False,3,2170.3267326732675,0.5559183673469388,1225,0.25458333333333333
196,100,1,LHS,0.16666666666666666,True,4,2318.7821782178216,0.4575569358178054,966,0.18187499999999998
197,100,1,LHS,0.16666666666666666,False,5,2369.9504950495048,0.351288056206089,854,0.20296875
198,100,1,LHS,0.25,True,6,2494.792079207921,0.24358974358974358,780,0.13
199,100,1,LHS,0.25,False,7,2463.5940594059407,0.14305177111716622,734,0.1368
200,100,1,circle,0.1,True,8,2374.940594059406,0.2991014120667522,779,0.29
