,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
488,250,0.125,1,LHS,True,40,2475.1434262948205,0.4392558845861807,2634,0.24822580645161288,80,80,10,75
489,250,0.125,1,LHS,False,41,2452.9282868525897,0.38303233935321296,2381,0.2648387096774194,80,80,10,75
490,250,0.125,1,circle,True,42,2491.5537848605577,0.14767441860465116,1720,0.25453125,80,80,10,75
491,250,0.125,1,circle,False,43,2497.0478087649403,0.1836283185840708,1808,0.23320312499999998,80,80,10,75
492,250,0.125,2,LHS,True,44,2474.135458167331,0.3482632541133455,2188,0.2604032258064516,80,80,10,75
493,250,0.125,2,LHS,False,45,2453.8924302788846,0.4406584992343032,2612,0.25967741935483873,80,80,10,75
494,250,0.125,2,circle,True,46,2487.1235059760957,0.19127693116132422,1903,0.261328125,80,80,10,75
495,250,0.125,2,circle,False,47,2482.1155378486055,0.17157134925041642,1801,0.263984375,80,80,10,75
496,250,0.16666666666666666,1,LHS,True,48,2472.7529880478087,0.21177741761210156,1851,0.1953658536585366,80,80,10,75
497,250,0.16666666666666666,1,LHS,False,49,2488.398406374502,0.20403709765411893,1833,0.18804878048780493,80,80,10,75
498,250,0.16666666666666666,1,circle,True,50,2472.5418326693225,0.13433734939759037,1660,0.19791666666666666,80,80,10,75
499,250,0.16666666666666666,1,circle,False,51,2484.422310756972,0.09925558312655088,1612,0.1811904761904762,80,80,10,75
500,250,0.16666666666666666,2,LHS,True,52,2489.135458167331,0.28269617706237427,1988,0.18103658536585365,80,80,10,75
501,250,0.16666666666666666,2,LHS,False,53,2498.466135458167,0.2247778358599059,1913,0.1581707317073171,80,80,10,75
502,250,0.16666666666666666,2,circle,True,54,2492.2788844621514,0.08494208494208494,1554,0.18529761904761907,80,80,10,75
503,250,0.16666666666666666,2,circle,False,55,2490.5219123505976,0.11404561824729892,1666,0.19101190476190474,80,80,10,75
504,250,0.25,1,LHS,True,56,2472.0,0.1400593471810089,1685,0.12266129032258064,80,80,10,75
505,250,0.25,1,LHS,False,57,2490.7410358565735,0.13692946058091288,1687,0.11350806451612902,80,80,10,75
506,250,0.25,1,circle,True,58,2492.4860557768925,0.0625,1584,0.1236111111111111,80,80,10,75
507,250,0.25,1,circle,False,59,2490.0796812749004,0.07055016181229773,1545,0.12146825396825396,80,80,10,75
508,250,0.25,2,LHS,True,60,2488.669322709163,0.13376168224299065,1712,0.13556451612903223,80,80,10,75
509,250,0.25,2,LHS,False,61,2485.0557768924305,0.18851087562744004,1793,0.12713709677419355,80,80,10,75
510,250,0.25,2,circle,True,62,2486.8725099601593,0.06740116655865197,1543,0.101984126984127,80,80,10,75
511,250,0.25,2,circle,False,63,2481.2549800796814,0.028024606971975393,1463,0.12353174603174606,80,80,10,75
512,100,0.1,1,LHS,True,0,2160.4455445544554,0.5797448165869219,1254,0.30425,80,80,10,75
513,100,0.1,1,LHS,False,1,2050.3465346534654,0.571656050955414,1256,0.332,80,80,10,75
514,100,0.1,1,circle,True,2,2367.4257425742576,0.3557582668187001,877,0.32795454545454544,80,80,10,75
515,100,0.1,1,circle,False,3,2366.7524752475247,0.2995169082125604,828,0.31090909090909097,80,80,10,75
516,100,0.1,2,LHS,True,4,2215.5544554455446,0.44984802431610943,987,0.32125000000000004,80,80,10,75
517,100,0.1,2,LHS,False,5,2058.4059405940593,0.5620853080568721,1055,0.30825,80,80,10,75
518,100,0.1,2,circle,True,6,2411.3168316831684,0.3105076741440378,847,0.3079545454545455,80,80,10,75
519,100,0.1,2,circle,False,7,2397.3366336633662,0.4047856430707876,1003,0.36068181818181816,80,80,10,75
520,100,0.125,1,LHS,True,8,2161.4752475247524,0.5130278526504941,1113,0.31625000000000003,80,80,10,75
521,100,0.125,1,LHS,False,9,2231.029702970297,0.5359531772575251,1196,0.29625,80,80,10,75
522,100,0.125,1,circle,True,10,2419.980198019802,0.24744897959183673,784,0.22442307692307692,80,80,10,75
523,100,0.125,1,circle,False,11,2388.5148514851485,0.24182076813655762,703,0.23115384615384618,80,80,10,75
524,100,0.125,2,LHS,True,12,2332.7227722772277,0.4702868852459016,976,0.2404166666666667,80,80,10,75
