,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
146,250,0.16666666666666666,1,circle,True,50,2498.5458167330676,0.1299093655589124,1655,0.1719642857142857,80,80,10,75
147,250,0.16666666666666666,1,circle,False,51,2488.262948207171,0.1419200954084675,1677,0.16357142857142856,80,80,10,75
148,250,0.16666666666666666,2,LHS,True,52,2497.533864541833,0.20258863252673046,1777,0.15445121951219512,80,80,10,75
149,250,0.16666666666666666,2,LHS,False,53,2479.402390438247,0.22371967654986524,1855,0.17621951219512197,80,80,10,75
150,250,0.16666666666666666,2,circle,True,54,2484.0756972111553,0.10253317249698432,1658,0.17601190476190476,80,80,10,75
151,250,0.16666666666666666,2,circle,False,55,2485.067729083665,0.1400800457404231,1749,0.19601190476190475,80,80,10,75
152,250,0.25,1,LHS,True,56,2492.5498007968126,0.13819691577698695,1686,0.10802419354838706,80,80,10,75
153,250,0.25,1,LHS,False,57,2498.5577689243028,0.16195965417867436,1735,0.11245967741935482,80,80,10,75
154,250,0.25,1,circle,True,58,2490.011952191235,0.07610062893081761,1590,0.13218253968253965,80,80,10,75
155,250,0.25,1,circle,False,59,2486.9402390438245,0.09384711000621504,1609,0.13480158730158734,80,80,10,75
156,250,0.25,2,LHS,True,60,2488.9203187250996,0.12933025404157045,1732,0.1304032258064516,80,80,10,75
157,250,0.25,2,LHS,False,61,2494.0996015936257,0.1201923076923077,1664,0.14044354838709677,80,80,10,75
158,250,0.25,2,circle,True,62,2482.4462151394423,0.051330798479087454,1578,0.1209920634920635,80,80,10,75
159,250,0.25,2,circle,False,63,2494.5418326693225,0.07631738340399757,1651,0.1259126984126984,80,80,10,75
160,400,0.1,1,LHS,True,64,2461.172069825436,0.3783491204330176,3695,0.30274999999999996,80,80,10,75
161,400,0.1,1,LHS,False,65,2456.5860349127183,0.3968421052631579,3800,0.2934375,80,80,10,75
162,400,0.1,1,circle,True,66,2483.27680798005,0.2756551941900853,3167,0.3025609756097561,80,80,10,75
163,400,0.1,1,circle,False,67,2483.982543640898,0.264346190028222,3189,0.32463414634146337,80,80,10,75
164,400,0.1,2,LHS,True,68,2473.271820448878,0.44258315125030345,4119,0.3052499999999999,80,80,10,75
165,400,0.1,2,LHS,False,69,2453.139650872818,0.4230377166156983,3924,0.32625000000000004,80,80,10,75
166,400,0.1,2,circle,True,70,2497.354114713217,0.22666218938885158,2978,0.2662195121951219,80,80,10,75
167,400,0.1,2,circle,False,71,2491.211970074813,0.22218586387434555,3056,0.29036585365853657,80,80,10,75
168,400,0.125,1,LHS,True,72,2482.950124688279,0.31710958495073155,3349,0.25205,80,80,10,75
169,400,0.125,1,LHS,False,73,2482.940149625935,0.3593314763231198,3590,0.24735000000000004,80,80,10,75
170,400,0.125,1,circle,True,74,2486.0573566084786,0.16648609606356085,2769,0.22362745098039213,80,80,10,75
171,400,0.125,1,circle,False,75,2486.1596009975065,0.176574041505452,2843,0.2588235294117647,80,80,10,75
172,400,0.125,2,LHS,True,76,2472.27680798005,0.2729950900163666,3055,0.2256,80,80,10,75
173,400,0.125,2,LHS,False,77,2484.3815461346635,0.3086904043452022,3314,0.25045,80,80,10,75
174,400,0.125,2,circle,True,78,2474.3890274314213,0.17111517367458867,2735,0.2480882352941177,80,80,10,75
175,400,0.125,2,circle,False,79,2499.1521197007482,0.18209562563580875,2949,0.24323529411764705,80,80,10,75
176,400,0.16666666666666666,1,LHS,True,80,2493.7705735660847,0.21457353928811282,2978,0.18924242424242424,80,80,10,75
177,400,0.16666666666666666,1,LHS,False,81,2493.0748129675812,0.2479819179851469,3097,0.19037878787878787,80,80,10,75
178,400,0.16666666666666666,1,circle,True,82,2491.2019950124686,0.10326295585412668,2605,0.18708955223880597,80,80,10,75
179,400,0.16666666666666666,1,circle,False,83,2486.14463840399,0.10959423587409936,2637,0.17869402985074628,80,80,10,75
180,400,0.16666666666666666,2,LHS,True,84,2492.1296758104736,0.2314266929651545,3042,0.18170454545454545,80,80,10,75
181,400,0.16666666666666666,2,LHS,False,85,2490.4513715710723,0.2385557704706641,3102,0.19821969696969696,80,80,10,75
182,400,0.16666666666666666,2,circle,True,86,2487.6159600997507,0.12218181818181818,2750,0.19291044776119404,80,80,10,75
183,400,0.16666666666666666,2,circle,False,87,2486.194513715711,0.10244470314318975,2577,0.19182835820895522,80,80,10,75
184,400,0.25,1,LHS,True,88,2493.900249376559,0.13935018050541517,2770,0.13237500000000002,80,80,10,75
185,400,0.25,1,LHS,False,89,2492.204488778055,0.14498546511627908,2752,0.11872500000000002,80,80,10,75
186,400,0.25,1,circle,True,90,2490.216957605985,0.06836935166994106,2545,0.12782178217821785,80,80,10,75
187,400,0.25,1,circle,False,91,2491.6209476309227,0.057692307692307696,2548,0.11232673267326733,80,80,10,75
188,400,0.25,2,LHS,True,92,2492.8204488778056,0.11058451816745656,2532,0.110275,80,80,10,75
189,400,0.25,2,LHS,False,93,2494.9077306733166,0.10877192982456141,2565,0.11609999999999998,80,80,10,75
190,400,0.25,2,circle,True,94,2486.665835411471,0.052695092518101366,2486,0.13032178217821783,80,80,10,75
191,400,0.25,2,circle,False,95,2494.6683291770573,0.06965572457966374,2498,0.12846534653465347,80,80,10,75
192,100,0.1,1,LHS,True,0,2049.0495049504952,0.532051282051282,1092,0.29225,80,80,10,75
193,100,0.1,1,LHS,False,1,2170.6534653465346,0.4980237154150198,1012,0.28099999999999997,80,80,10,75
194,100,0.1,1,circle,True,2,2403.19801980198,0.31494252873563217,870,0.3056818181818182,80,80,10,75
195,100,0.1,1,circle,False,3,2420.990099009901,0.364124597207304,931,0.2815909090909091,80,80,10,75
196,100,0.1,2,LHS,True,4,2298.80198019802,0.6115819209039548,1416,0.33125000000000004,80,80,10,75
197,100,0.1,2,LHS,False,5,2272.6138613861385,0.4216494845360825,970,0.29450000000000004,80,80,10,75
198,100,0.1,2,circle,True,6,2452.831683168317,0.2185430463576159,755,0.2777272727272727,80,80,10,75
199,100,0.1,2,circle,False,7,2426.09900990099,0.4063786008230453,972,0.33954545454545454,80,80,10,75
200,100,0.125,1,LHS,True,8,2223.1485148514853,0.36185819070904646,818,0.29541666666666666,80,80,10,75
201,100,0.125,1,LHS,False,9,2118.366336633663,0.5437553101104503,1177,0.29,80,80,10,75
202,100,0.125,1,circle,True,10,2385.267326732673,0.30637254901960786,816,0.2525,80,80,10,75
203,100,0.125,1,circle,False,11,2434.3168316831684,0.22932330827067668,798,0.25942307692307687,80,80,10,75
204,100,0.125,2,LHS,True,12,2327.4059405940593,0.40042598509052185,939,0.258125,80,80,10,75
205,100,0.125,2,LHS,False,13,2374.831683168317,0.41025641025641024,975,0.278125,80,80,10,75
206,100,0.125,2,circle,True,14,2462.2574257425745,0.2863849765258216,852,0.24923076923076917,80,80,10,75
207,100,0.125,2,circle,False,15,2395.891089108911,0.21233859397417504,697,0.2557692307692308,80,80,10,75
208,100,0.16666666666666666,1,LHS,True,16,2381.237623762376,0.3771760154738878,1034,0.2003125,80,80,10,75
209,100,0.16666666666666666,1,LHS,False,17,2418.7524752475247,0.30732292917166865,833,0.20578124999999997,80,80,10,75
210,100,0.16666666666666666,1,circle,True,18,2436.019801980198,0.16279069767441862,688,0.2077941176470588,80,80,10,75
211,100,0.16666666666666666,1,circle,False,19,2461.90099009901,0.15129682997118155,694,0.2151470588235294,80,80,10,75
212,100,0.16666666666666666,2,LHS,True,20,2300.7128712871286,0.22151088348271447,781,0.16578125,80,80,10,75
